student_id,student_name,school,grade,tel,address,status
s_2023044,李柏翰,台北市立第一女子高級中學,三年級,0931-127-597,台北市中正區忠孝西路一段120號,
s_2023045,黃昀潔,台北市立建國高級中學,三年級,0910-305-453,基隆市中正區北寧路100號,
s_2023046,李冠宇,台北市立第一女子高級中學,二年級,0982-913-546,基隆市中正區北寧路100號,
s_2023047,劉心妤,台北市立第一女子高級中學,二年級,0952-407-675,新北市永和區永和路一段100號,
s_2023048,劉思涵,台北市立第一女子高級中學,三年級,0982-601-468,台北市信義區松高路11號,
s_2023049,蔡怡君,新北市立新店高級中學,一年級,0972-627-791,台北市中正區忠孝西路一段120號,
s_2023050,楊柏翰,台北市立建國高級中學,二年級,0930-250-134,基隆市中正區北寧路100號,
s_2023051,張昱婷,台北市立第一女子高級中學,一年級,0930-521-998,台北市中正區忠孝西路一段120號,
s_2023052,張家豪,台北市立第一女子高級中學,三年級,0930-119-741,台北市信義區松高路11號,
s_2023053,吳心妤,台北市立建國高級中學,二年級,0972-746-530,基隆市仁愛區愛三路50號,
s_2023054,林思涵,台北市立第一女子高級中學,一年級,0952-659-330,基隆市中正區北寧路100號,
s_2023055,吳昱婷,基隆市立中山高級中學,三年級,0952-306-223,新北市板橋區中山路一段200號,
s_2023056,林怡君,基隆市立中山高級中學,一年級,0911-995-625,台北市中正區忠孝西路一段120號,
s_2023057,王家豪,台北市立建國高級中學,二年級,0982-192-284,台北市信義區松高路11號,
s_2023058,黃昀潔,台北市立第一女子高級中學,二年級,0982-704-192,新北市永和區永和路一段100號,
s_2023059,黃昱婷,新北市立新店高級中學,一年級,0910-914-368,新北市板橋區中山路一段200號,
s_2023060,陳志豪,基隆市立中山高級中學,三年級,0992-486-566,台北市信義區松高路11號,
s_2023061,陳思涵,台北市立第一女子高級中學,二年級,0931-874-925,台北市中正區忠孝西路一段120號,
s_2023062,李怡君,台北市立建國高級中學,一年級,0912-981-877,台北市中正區忠孝西路一段120號,
s_2023063,蔡昱婷,基隆市立中山高級中學,一年級,0930-576-641,基隆市仁愛區愛三路50號,
s_2023064,陳昱婷,台北市立建國高級中學,三年級,0992-230-630,台北市中正區忠孝西路一段120號,
s_2023065,李冠宇,基隆市立中山高級中學,二年級,0930-948-407,新北市永和區永和路一段100號,
s_2023066,黃家豪,新北市立新店高級中學,二年級,0992-453-502,基隆市仁愛區愛三路50號,
s_2023067,陳思涵,台北市立第一女子高級中學,三年級,0952-987-558,新北市板橋區中山路一段200號,
s_2023068,張昱婷,新北市立新店高級中學,三年級,0910-394-657,台北市信義區松高路11號,
s_2023069,吳怡君,台北市立建國高級中學,一年級,0930-666-326,台北市信義區松高路11號,
s_2023070,李思涵,台北市立建國高級中學,三年級,0930-386-361,基隆市中正區北寧路100號,
s_2023071,黃志豪,台北市立第一女子高級中學,三年級,0952-599-170,台北市中正區忠孝西路一段120號,
s_2023072,楊心妤,台北市立第一女子高級中學,三年級,0992-809-551,基隆市中正區北寧路100號,
s_2023073,吳家豪,台北市立第一女子高級中學,一年級,0910-225-636,基隆市中正區北寧路100號,
s_2023074,林冠宇,新北市立新店高級中學,一年級,0912-345-135,台北市中正區忠孝西路一段120號,
s_2023075,蔡佳穎,台北市立建國高級中學,一年級,0952-716-576,台北市信義區松高路11號,
s_2023076,黃怡君,台北市立建國高級中學,二年級,0992-415-853,新北市永和區永和路一段100號,
s_2023077,蔡志豪,台北市立建國高級中學,三年級,0992-893-507,台北市中正區忠孝西路一段120號,
s_2023078,黃冠宇,台北市立第一女子高級中學,二年級,0931-223-505,新北市永和區永和路一段100號,
s_2023079,吳心妤,台北市立第一女子高級中學,一年級,0931-998-982,基隆市中正區北寧路100號,
s_2023080,王思涵,台北市立建國高級中學,三年級,0972-331-856,台北市信義區松高路11號,
s_2023081,李冠宇,台北市立建國高級中學,三年級,0931-445-706,基隆市中正區北寧路100號,
s_2023082,林志豪,台北市立第一女子高級中學,一年級,0911-912-607,台北市信義區松高路11號,
s_2023083,蔡冠宇,台北市立第一女子高級中學,一年級,0992-878-157,基隆市仁愛區愛三路50號,
s_2023084,林冠宇,新北市立新店高級中學,二年級,0931-400-992,台北市信義區松高路11號,
s_2023085,李冠宇,台北市立第一女子高級中學,一年級,0931-166-336,台北市中正區忠孝西路一段120號,
s_2023086,林心妤,台北市立第一女子高級中學,三年級,0982-974-314,台北市中正區忠孝西路一段120號,
s_2023087,林昀潔,基隆市立中山高級中學,三年級,0931-982-724,新北市永和區永和路一段100號,
s_2023088,楊家豪,新北市立新店高級中學,二年級,0930-976-609,台北市中正區忠孝西路一段120號,
s_2023089,蔡柏翰,基隆市立中山高級中學,三年級,0982-587-245,新北市板橋區中山路一段200號,
s_2023090,蔡思涵,基隆市立中山高級中學,二年級,0930-466-325,新北市永和區永和路一段100號,
s_2023091,劉昱婷,基隆市立中山高級中學,三年級,0930-980-277,新北市板橋區中山路一段200號,
s_2023092,陳家豪,台北市立建國高級中學,二年級,0911-842-197,基隆市仁愛區愛三路50號,
s_2023093,劉志豪,基隆市立中山高級中學,三年級,0952-459-676,新北市板橋區中山路一段200號,
s_2023094,張佳穎,台北市立第一女子高級中學,二年級,0911-168-314,台北市中正區忠孝西路一段120號,
s_2023095,蔡昱婷,台北市立建國高級中學,三年級,0910-697-857,台北市中正區忠孝西路一段120號,
s_2023096,張心妤,基隆市立中山高級中學,三年級,0992-722-809,基隆市中正區北寧路100號,
s_2023097,黃冠宇,基隆市立中山高級中學,三年級,0972-557-109,基隆市仁愛區愛三路50號,
s_2023098,王怡君,基隆市立中山高級中學,二年級,0912-573-508,新北市永和區永和路一段100號,
s_2023099,劉柏翰,基隆市立中山高級中學,二年級,0910-589-811,新北市永和區永和路一段100號,
s_2023100,劉柏翰,台北市立建國高級中學,一年級,0992-666-440,新北市永和區永和路一段100號,
s_2023101,林心妤,基隆市立中山高級中學,三年級,0912-450-989,新北市板橋區中山路一段200號,
s_2023102,李昱婷,基隆市立中山高級中學,三年級,0931-159-784,基隆市仁愛區愛三路50號,
s_2023103,蔡冠宇,新北市立新店高級中學,三年級,0982-395-118,新北市永和區永和路一段100號,
s_2023104,蔡心妤,台北市立建國高級中學,三年級,0930-184-425,新北市永和區永和路一段100號,
s_2023105,王思涵,新北市立新店高級中學,二年級,0972-193-462,基隆市中正區北寧路100號,
s_2023106,楊志豪,新北市立新店高級中學,一年級,0912-357-814,台北市信義區松高路11號,
s_2023107,楊怡君,台北市立建國高級中學,三年級,0972-570-958,新北市板橋區中山路一段200號,
s_2023108,王心妤,新北市立新店高級中學,一年級,0992-576-197,基隆市仁愛區愛三路50號,
s_2023109,蔡志豪,台北市立建國高級中學,三年級,0972-306-187,基隆市中正區北寧路100號,
s_2023110,王昱婷,台北市立第一女子高級中學,二年級,0931-640-426,新北市永和區永和路一段100號,
s_2023111,林家豪,台北市立建國高級中學,一年級,0912-823-819,基隆市中正區北寧路100號,
s_2023112,蔡佳穎,台北市立第一女子高級中學,三年級,0982-747-634,基隆市中正區北寧路100號,
s_2023113,李怡君,台北市立建國高級中學,二年級,0992-380-149,台北市中正區忠孝西路一段120號,
s_2023114,陳怡君,新北市立新店高級中學,二年級,0912-148-344,新北市永和區永和路一段100號,
s_2023115,蔡佳穎,台北市立建國高級中學,一年級,0931-703-453,新北市板橋區中山路一段200號,
s_2023116,張冠宇,基隆市立中山高級中學,二年級,0912-513-203,新北市永和區永和路一段100號,
s_2023117,楊家豪,台北市立建國高級中學,一年級,0982-556-596,基隆市仁愛區愛三路50號,
s_2023118,林佳穎,台北市立建國高級中學,三年級,0931-797-822,基隆市仁愛區愛三路50號,
s_2023119,李昀潔,台北市立第一女子高級中學,一年級,0910-625-439,台北市中正區忠孝西路一段120號,
s_2023120,黃怡君,台北市立第一女子高級中學,三年級,0992-230-720,基隆市仁愛區愛三路50號,
s_2023121,張昱婷,基隆市立中山高級中學,二年級,0972-614-114,台北市信義區松高路11號,
s_2023122,李志豪,台北市立第一女子高級中學,三年級,0912-192-162,基隆市仁愛區愛三路50號,
s_2023123,蔡冠宇,新北市立新店高級中學,二年級,0992-798-453,基隆市中正區北寧路100號,
s_2023124,陳怡君,新北市立新店高級中學,一年級,0982-838-246,基隆市仁愛區愛三路50號,
s_2023125,張冠宇,新北市立新店高級中學,一年級,0930-265-283,台北市中正區忠孝西路一段120號,
s_2023126,楊冠宇,基隆市立中山高級中學,二年級,0930-734-358,台北市中正區忠孝西路一段120號,
s_2023127,張柏翰,台北市立建國高級中學,三年級,0910-533-513,基隆市仁愛區愛三路50號,
s_2023128,楊冠宇,台北市立第一女子高級中學,二年級,0952-102-834,基隆市中正區北寧路100號,
s_2023129,張志豪,基隆市立中山高級中學,二年級,0910-312-230,基隆市中正區北寧路100號,
s_2023130,王怡君,台北市立建國高級中學,一年級,0992-148-889,新北市板橋區中山路一段200號,
s_2023131,楊家豪,台北市立建國高級中學,一年級,0911-719-108,台北市信義區松高路11號,
s_2023132,黃志豪,台北市立建國高級中學,一年級,0952-383-390,台北市信義區松高路11號,
s_2023133,劉柏翰,台北市立建國高級中學,三年級,0912-833-245,台北市中正區忠孝西路一段120號,
s_2023134,劉佳穎,台北市立建國高級中學,一年級,0972-860-973,新北市永和區永和路一段100號,
s_2023135,劉佳穎,新北市立新店高級中學,一年級,0910-588-626,台北市中正區忠孝西路一段120號,
s_2023136,王冠宇,台北市立第一女子高級中學,一年級,0912-935-681,台北市信義區松高路11號,
s_2023137,張怡君,基隆市立中山高級中學,三年級,0952-118-659,新北市板橋區中山路一段200號,
s_2023138,張冠宇,新北市立新店高級中學,二年級,0931-215-768,台北市信義區松高路11號,
s_2023139,林昱婷,台北市立建國高級中學,一年級,0972-544-483,基隆市仁愛區愛三路50號,
s_2023140,黃思涵,台北市立建國高級中學,一年級,0931-798-866,台北市信義區松高路11號,
s_2023141,吳志豪,台北市立建國高級中學,三年級,0931-162-314,基隆市中正區北寧路100號,
s_2023142,劉冠宇,台北市立第一女子高級中學,一年級,0972-476-462,基隆市仁愛區愛三路50號,
s_2023143,李昀潔,台北市立第一女子高級中學,二年級,0930-592-636,新北市板橋區中山路一段200號,
s_2023144,楊昱婷,新北市立新店高級中學,一年級,0972-995-692,台北市中正區忠孝西路一段120號,
s_2023145,王昀潔,台北市立建國高級中學,三年級,0992-378-808,台北市中正區忠孝西路一段120號,
s_2023146,陳柏翰,新北市立新店高級中學,一年級,0912-411-592,台北市中正區忠孝西路一段120號,
s_2023147,劉冠宇,台北市立第一女子高級中學,三年級,0930-170-880,基隆市仁愛區愛三路50號,
s_2023148,劉思涵,台北市立建國高級中學,二年級,0982-247-792,基隆市仁愛區愛三路50號,
s_2023149,李志豪,新北市立新店高級中學,三年級,0930-492-759,基隆市仁愛區愛三路50號,
s_2023150,陳家豪,基隆市立中山高級中學,二年級,0952-411-453,新北市板橋區中山路一段200號,
s_2023151,張柏翰,新北市立新店高級中學,一年級,0912-848-482,新北市板橋區中山路一段200號,
s_2023152,劉怡君,台北市立第一女子高級中學,一年級,0972-635-752,基隆市中正區北寧路100號,
s_2023153,黃思涵,基隆市立中山高級中學,二年級,0982-135-299,台北市信義區松高路11號,
s_2023154,楊昀潔,台北市立第一女子高級中學,一年級,0972-656-571,基隆市仁愛區愛三路50號,
s_2023155,林志豪,台北市立第一女子高級中學,三年級,0910-912-358,台北市信義區松高路11號,
s_2023156,吳怡君,基隆市立中山高級中學,二年級,0952-771-884,新北市永和區永和路一段100號,
s_2023157,蔡昱婷,台北市立建國高級中學,一年級,0911-711-959,台北市信義區松高路11號,
s_2023158,劉冠宇,基隆市立中山高級中學,一年級,0931-806-932,新北市板橋區中山路一段200號,
s_2023159,林冠宇,基隆市立中山高級中學,二年級,0952-156-367,新北市永和區永和路一段100號,
s_2023160,陳怡君,基隆市立中山高級中學,二年級,0982-414-396,新北市永和區永和路一段100號,
s_2023161,王怡君,基隆市立中山高級中學,二年級,0931-874-169,台北市信義區松高路11號,
s_2023162,李柏翰,台北市立建國高級中學,一年級,0982-322-683,台北市信義區松高路11號,
s_2023163,黃柏翰,台北市立第一女子高級中學,二年級,0910-379-239,台北市中正區忠孝西路一段120號,
s_2023164,黃家豪,台北市立建國高級中學,一年級,0910-770-920,台北市中正區忠孝西路一段120號,
s_2023165,蔡怡君,新北市立新店高級中學,三年級,0992-460-273,基隆市仁愛區愛三路50號,
s_2023166,林昀潔,新北市立新店高級中學,一年級,0992-233-306,新北市板橋區中山路一段200號,
s_2023167,王柏翰,新北市立新店高級中學,三年級,0931-761-829,台北市中正區忠孝西路一段120號,
s_2023168,王思涵,基隆市立中山高級中學,二年級,0972-552-717,台北市信義區松高路11號,
s_2023169,陳思涵,新北市立新店高級中學,三年級,0912-640-389,新北市永和區永和路一段100號,
s_2023170,張柏翰,新北市立新店高級中學,三年級,0910-562-314,台北市信義區松高路11號,
s_2023171,劉家豪,台北市立第一女子高級中學,二年級,0972-210-588,基隆市中正區北寧路100號,
s_2023172,黃志豪,基隆市立中山高級中學,一年級,0952-731-645,台北市中正區忠孝西路一段120號,
s_2023173,王思涵,新北市立新店高級中學,二年級,0992-745-132,新北市永和區永和路一段100號,
s_2023174,劉心妤,新北市立新店高級中學,二年級,0972-813-958,台北市中正區忠孝西路一段120號,
s_2023175,林志豪,台北市立第一女子高級中學,二年級,0952-278-728,台北市信義區松高路11號,
s_2023176,陳佳穎,台北市立建國高級中學,二年級,0992-382-777,新北市永和區永和路一段100號,
s_2023177,王柏翰,台北市立第一女子高級中學,三年級,0931-375-270,新北市板橋區中山路一段200號,
s_2023178,楊昀潔,台北市立建國高級中學,二年級,0911-372-285,台北市中正區忠孝西路一段120號,
s_2023179,張昱婷,新北市立新店高級中學,三年級,0930-959-748,台北市中正區忠孝西路一段120號,
s_2023180,林佳穎,台北市立第一女子高級中學,一年級,0911-301-853,新北市板橋區中山路一段200號,
s_2023181,林思涵,基隆市立中山高級中學,三年級,0992-163-812,台北市中正區忠孝西路一段120號,
s_2023182,張昱婷,新北市立新店高級中學,二年級,0972-905-693,台北市信義區松高路11號,
s_2023183,林昱婷,基隆市立中山高級中學,二年級,0931-228-346,新北市永和區永和路一段100號,
s_2023184,吳思涵,台北市立第一女子高級中學,一年級,0910-185-845,台北市中正區忠孝西路一段120號,
s_2023185,陳昱婷,新北市立新店高級中學,三年級,0931-615-655,台北市信義區松高路11號,
s_2023186,楊冠宇,台北市立建國高級中學,一年級,0911-292-296,新北市永和區永和路一段100號,
s_2023187,陳昀潔,台北市立第一女子高級中學,二年級,0911-342-320,台北市中正區忠孝西路一段120號,
s_2023188,黃冠宇,台北市立建國高級中學,一年級,0911-900-236,新北市板橋區中山路一段200號,
s_2023189,王心妤,台北市立建國高級中學,三年級,0930-716-553,台北市信義區松高路11號,
s_2023190,王柏翰,台北市立建國高級中學,二年級,0912-791-522,新北市永和區永和路一段100號,
s_2023191,吳思涵,新北市立新店高級中學,一年級,0911-938-656,台北市信義區松高路11號,
s_2023192,劉佳穎,新北市立新店高級中學,一年級,0912-158-457,台北市信義區松高路11號,
s_2023193,王怡君,基隆市立中山高級中學,一年級,0911-663-932,基隆市中正區北寧路100號,
s_2023194,張昱婷,台北市立第一女子高級中學,一年級,0992-783-982,新北市板橋區中山路一段200號,
s_2023195,張思涵,基隆市立中山高級中學,二年級,0992-393-843,基隆市中正區北寧路100號,
s_2023196,王昀潔,台北市立第一女子高級中學,三年級,0992-768-537,台北市信義區松高路11號,
s_2023197,李佳穎,台北市立第一女子高級中學,三年級,0952-627-393,台北市中正區忠孝西路一段120號,
s_2023198,黃昱婷,台北市立建國高級中學,二年級,0982-571-900,新北市板橋區中山路一段200號,
s_2023199,王家豪,新北市立新店高級中學,二年級,0992-680-478,基隆市中正區北寧路100號,
s_2023200,林昀潔,新北市立新店高級中學,一年級,0931-495-519,基隆市中正區北寧路100號,
s_2023201,楊思涵,基隆市立中山高級中學,三年級,0930-963-829,新北市板橋區中山路一段200號,
s_2023202,陳志豪,新北市立新店高級中學,三年級,0911-319-101,基隆市仁愛區愛三路50號,
s_2023203,林佳穎,新北市立新店高級中學,二年級,0952-571-543,新北市板橋區中山路一段200號,
s_2023204,楊家豪,台北市立第一女子高級中學,二年級,0911-956-531,基隆市仁愛區愛三路50號,
s_2023205,劉冠宇,台北市立建國高級中學,二年級,0982-293-228,新北市永和區永和路一段100號,
s_2023206,吳志豪,基隆市立中山高級中學,三年級,0930-199-698,新北市永和區永和路一段100號,
s_2023207,陳冠宇,基隆市立中山高級中學,三年級,0931-244-981,台北市中正區忠孝西路一段120號,
s_2023208,陳冠宇,基隆市立中山高級中學,一年級,0972-442-116,台北市中正區忠孝西路一段120號,
s_2023209,林怡君,基隆市立中山高級中學,一年級,0911-366-102,台北市信義區松高路11號,
s_2023210,張柏翰,新北市立新店高級中學,一年級,0911-780-481,基隆市仁愛區愛三路50號,
s_2023211,蔡冠宇,基隆市立中山高級中學,三年級,0911-607-349,基隆市中正區北寧路100號,
s_2023212,蔡思涵,新北市立新店高級中學,二年級,0992-388-896,新北市板橋區中山路一段200號,
s_2023213,蔡昱婷,新北市立新店高級中學,一年級,0992-298-709,基隆市中正區北寧路100號,
s_2023214,張冠宇,基隆市立中山高級中學,二年級,0912-369-603,新北市板橋區中山路一段200號,
s_2023215,劉柏翰,台北市立第一女子高級中學,三年級,0972-811-638,新北市板橋區中山路一段200號,
s_2023216,楊家豪,新北市立新店高級中學,一年級,0930-973-470,台北市信義區松高路11號,
s_2023217,林柏翰,新北市立新店高級中學,一年級,0911-639-758,新北市永和區永和路一段100號,
s_2023218,林冠宇,台北市立第一女子高級中學,三年級,0982-784-942,基隆市中正區北寧路100號,
s_2023219,黃佳穎,新北市立新店高級中學,一年級,0931-680-583,台北市信義區松高路11號,
s_2023220,黃昀潔,基隆市立中山高級中學,一年級,0911-153-459,台北市信義區松高路11號,
s_2023221,李昱婷,台北市立第一女子高級中學,三年級,0931-924-599,台北市信義區松高路11號,
s_2023222,陳冠宇,基隆市立中山高級中學,二年級,0931-109-695,新北市永和區永和路一段100號,
s_2023223,黃昀潔,基隆市立中山高級中學,二年級,0972-693-575,新北市板橋區中山路一段200號,
s_2023224,蔡思涵,台北市立第一女子高級中學,一年級,0931-869-479,台北市信義區松高路11號,
s_2023225,李柏翰,台北市立第一女子高級中學,一年級,0982-486-380,基隆市中正區北寧路100號,
s_2023226,劉心妤,新北市立新店高級中學,三年級,0952-693-718,基隆市仁愛區愛三路50號,
s_2023227,劉柏翰,新北市立新店高級中學,一年級,0910-948-917,台北市信義區松高路11號,
s_2023228,林家豪,台北市立建國高級中學,三年級,0972-981-896,台北市中正區忠孝西路一段120號,
s_2023229,李冠宇,台北市立建國高級中學,一年級,0912-166-431,新北市板橋區中山路一段200號,
s_2023230,張冠宇,基隆市立中山高級中學,三年級,0952-466-872,新北市板橋區中山路一段200號,
s_2023231,劉心妤,台北市立建國高級中學,一年級,0911-441-920,基隆市中正區北寧路100號,
s_2023232,張柏翰,基隆市立中山高級中學,一年級,0910-336-182,新北市永和區永和路一段100號,
s_2023233,李思涵,新北市立新店高級中學,一年級,0992-114-380,基隆市仁愛區愛三路50號,
s_2023234,李柏翰,台北市立建國高級中學,三年級,0982-708-117,基隆市仁愛區愛三路50號,
s_2023235,楊心妤,台北市立第一女子高級中學,一年級,0982-862-858,台北市中正區忠孝西路一段120號,
s_2023236,林志豪,新北市立新店高級中學,二年級,0952-831-684,基隆市仁愛區愛三路50號,
s_2023237,林家豪,基隆市立中山高級中學,三年級,0992-915-386,新北市板橋區中山路一段200號,
s_2023238,劉怡君,基隆市立中山高級中學,二年級,0952-280-915,台北市信義區松高路11號,
s_2023239,楊昀潔,新北市立新店高級中學,二年級,0992-991-417,基隆市仁愛區愛三路50號,
s_2023240,黃冠宇,新北市立新店高級中學,三年級,0912-217-585,台北市中正區忠孝西路一段120號,
s_2023241,張家豪,台北市立第一女子高級中學,三年級,0982-106-434,基隆市仁愛區愛三路50號,
s_2023242,張昱婷,台北市立建國高級中學,二年級,0952-372-738,新北市板橋區中山路一段200號,
s_2023243,李柏翰,基隆市立中山高級中學,二年級,0992-919-787,新北市板橋區中山路一段200號,
s_2023244,王怡君,台北市立建國高級中學,三年級,0912-207-896,台北市中正區忠孝西路一段120號,
s_2023245,楊冠宇,台北市立第一女子高級中學,二年級,0982-265-938,台北市中正區忠孝西路一段120號,
s_2023246,陳昀潔,台北市立建國高級中學,二年級,0952-100-976,台北市信義區松高路11號,
s_2023247,楊家豪,基隆市立中山高級中學,二年級,0912-790-120,台北市信義區松高路11號,
s_2023248,張思涵,新北市立新店高級中學,二年級,0911-614-864,新北市板橋區中山路一段200號,
s_2023249,蔡心妤,新北市立新店高級中學,一年級,0930-528-231,台北市信義區松高路11號,
s_2023250,蔡志豪,台北市立第一女子高級中學,二年級,0952-688-430,台北市信義區松高路11號,
s_2023251,黃思涵,台北市立建國高級中學,一年級,0930-195-960,基隆市仁愛區愛三路50號,
s_2023252,吳怡君,新北市立新店高級中學,二年級,0992-345-375,新北市板橋區中山路一段200號,
s_2023253,王冠宇,新北市立新店高級中學,二年級,0910-414-511,新北市板橋區中山路一段200號,
s_2023254,王思涵,台北市立建國高級中學,一年級,0912-776-403,新北市永和區永和路一段100號,
s_2023255,王昀潔,基隆市立中山高級中學,二年級,0992-138-101,台北市信義區松高路11號,
s_2023256,劉柏翰,台北市立第一女子高級中學,二年級,0972-112-734,台北市中正區忠孝西路一段120號,
s_2023257,王家豪,新北市立新店高級中學,二年級,0912-121-834,基隆市中正區北寧路100號,
s_2023258,張昱婷,台北市立第一女子高級中學,二年級,0911-541-274,新北市永和區永和路一段100號,
s_2023259,蔡柏翰,台北市立建國高級中學,二年級,0992-307-152,新北市永和區永和路一段100號,
s_2023260,楊柏翰,基隆市立中山高級中學,一年級,0912-340-772,新北市永和區永和路一段100號,
s_2023261,黃志豪,基隆市立中山高級中學,三年級,0931-204-679,台北市信義區松高路11號,
s_2023262,陳冠宇,台北市立建國高級中學,一年級,0930-500-799,基隆市中正區北寧路100號,
s_2023263,劉怡君,基隆市立中山高級中學,二年級,0952-517-602,新北市板橋區中山路一段200號,
s_2023264,黃志豪,新北市立新店高級中學,一年級,0931-634-847,基隆市仁愛區愛三路50號,
s_2023265,王柏翰,新北市立新店高級中學,一年級,0992-521-805,基隆市仁愛區愛三路50號,
s_2023266,吳佳穎,台北市立建國高級中學,一年級,0911-239-403,台北市信義區松高路11號,
s_2023267,陳昱婷,台北市立建國高級中學,二年級,0952-183-547,台北市信義區松高路11號,
s_2023268,吳昀潔,基隆市立中山高級中學,三年級,0910-221-128,新北市永和區永和路一段100號,
s_2023269,王家豪,台北市立建國高級中學,三年級,0930-778-675,台北市中正區忠孝西路一段120號,
s_2023270,張柏翰,新北市立新店高級中學,二年級,0931-882-464,台北市中正區忠孝西路一段120號,
s_2023271,黃志豪,台北市立建國高級中學,三年級,0952-352-528,新北市永和區永和路一段100號,
s_2023272,王昱婷,台北市立第一女子高級中學,一年級,0992-868-795,新北市板橋區中山路一段200號,
s_2023273,蔡冠宇,基隆市立中山高級中學,二年級,0952-646-879,台北市信義區松高路11號,
s_2023274,吳柏翰,基隆市立中山高級中學,一年級,0931-909-201,台北市中正區忠孝西路一段120號,
s_2023275,李家豪,台北市立第一女子高級中學,一年級,0912-268-122,基隆市仁愛區愛三路50號,
s_2023276,劉家豪,台北市立建國高級中學,一年級,0952-271-804,台北市中正區忠孝西路一段120號,
s_2023277,李思涵,台北市立建國高級中學,三年級,0982-218-576,基隆市仁愛區愛三路50號,
s_2023278,吳柏翰,台北市立第一女子高級中學,一年級,0982-203-201,新北市板橋區中山路一段200號,
s_2023279,林佳穎,新北市立新店高級中學,三年級,0952-610-963,台北市信義區松高路11號,
s_2023280,楊怡君,新北市立新店高級中學,三年級,0992-962-722,台北市中正區忠孝西路一段120號,
s_2023281,李怡君,基隆市立中山高級中學,三年級,0930-598-987,基隆市中正區北寧路100號,
s_2023282,黃昀潔,台北市立第一女子高級中學,二年級,0912-229-965,新北市永和區永和路一段100號,
s_2023283,李家豪,基隆市立中山高級中學,一年級,0952-971-265,台北市中正區忠孝西路一段120號,
s_2023284,陳心妤,新北市立新店高級中學,一年級,0931-672-919,新北市永和區永和路一段100號,
s_2023285,王昱婷,基隆市立中山高級中學,三年級,0972-407-740,新北市板橋區中山路一段200號,
s_2023286,蔡志豪,台北市立第一女子高級中學,二年級,0910-499-861,台北市信義區松高路11號,
s_2023287,蔡佳穎,基隆市立中山高級中學,二年級,0912-278-683,基隆市仁愛區愛三路50號,
s_2023288,陳家豪,新北市立新店高級中學,一年級,0952-390-561,新北市板橋區中山路一段200號,
s_2023289,楊昱婷,基隆市立中山高級中學,二年級,0992-759-138,基隆市仁愛區愛三路50號,
s_2023290,張家豪,台北市立第一女子高級中學,三年級,0972-606-474,新北市板橋區中山路一段200號,
s_2023291,林家豪,基隆市立中山高級中學,二年級,0992-231-739,台北市中正區忠孝西路一段120號,
s_2023292,吳佳穎,台北市立建國高級中學,二年級,0982-278-779,台北市中正區忠孝西路一段120號,
s_2023293,陳思涵,台北市立第一女子高級中學,三年級,0912-818-392,台北市信義區松高路11號,
s_2023294,吳冠宇,新北市立新店高級中學,二年級,0930-980-226,台北市中正區忠孝西路一段120號,
s_2023295,蔡怡君,台北市立建國高級中學,三年級,0930-936-627,基隆市中正區北寧路100號,
s_2023296,劉柏翰,基隆市立中山高級中學,一年級,0910-914-564,基隆市中正區北寧路100號,
s_2023297,黃昀潔,新北市立新店高級中學,三年級,0912-403-508,新北市永和區永和路一段100號,
s_2023298,劉佳穎,台北市立建國高級中學,三年級,0912-868-805,台北市中正區忠孝西路一段120號,
s_2023299,林冠宇,台北市立第一女子高級中學,三年級,0930-937-679,新北市板橋區中山路一段200號,
s_2023300,楊心妤,台北市立第一女子高級中學,三年級,0972-696-873,基隆市中正區北寧路100號,
s_2023301,林冠宇,台北市立建國高級中學,二年級,0911-377-113,台北市信義區松高路11號,
s_2023302,吳心妤,基隆市立中山高級中學,二年級,0952-922-852,台北市中正區忠孝西路一段120號,
s_2023303,陳柏翰,基隆市立中山高級中學,三年級,0982-741-779,台北市信義區松高路11號,
s_2023304,楊冠宇,新北市立新店高級中學,二年級,0930-455-779,基隆市中正區北寧路100號,
s_2023305,黃昀潔,台北市立第一女子高級中學,三年級,0912-312-445,基隆市仁愛區愛三路50號,
s_2023306,蔡柏翰,基隆市立中山高級中學,二年級,0992-123-332,新北市永和區永和路一段100號,
s_2023307,蔡冠宇,新北市立新店高級中學,一年級,0931-487-808,新北市永和區永和路一段100號,
s_2023308,王佳穎,新北市立新店高級中學,二年級,0992-826-364,台北市信義區松高路11號,
s_2023309,吳怡君,台北市立第一女子高級中學,一年級,0930-733-852,新北市永和區永和路一段100號,
s_2023310,陳家豪,台北市立建國高級中學,一年級,0982-963-963,新北市板橋區中山路一段200號,
s_2023311,黃佳穎,基隆市立中山高級中學,二年級,0910-880-617,台北市信義區松高路11號,
s_2023312,劉志豪,台北市立建國高級中學,一年級,0930-563-427,新北市永和區永和路一段100號,
s_2023313,蔡志豪,新北市立新店高級中學,二年級,0912-572-486,基隆市仁愛區愛三路50號,
s_2023314,林家豪,新北市立新店高級中學,三年級,0952-938-491,基隆市中正區北寧路100號,
s_2023315,李昱婷,基隆市立中山高級中學,三年級,0982-370-937,新北市永和區永和路一段100號,
s_2023316,張心妤,台北市立第一女子高級中學,三年級,0982-375-637,基隆市仁愛區愛三路50號,
s_2023317,李明宇,台北市立第一女子高級中學,二年級,0912-345-678,台北市中正區中華路一段100號,
s_2023318,林怡君,台北市立建國高級中學,三年級,0911-234-567,台北市中正區忠孝西路一段120號,
s_2023319,張怡君,新北市立新店高級中學,一年級,0912-456-789,新北市板橋區中山路一段200號,
