student_id,student_name,tel,address,school,grade,status
s_202217346,林恆洪,0928887614,宜蘭縣五結鄉錦草一路13號,新北市立板橋高級中學,三年級,
s_202217347,黃千維,0927085930,桃園市大園區自強街56號,台北市立中山高級中學,三年級,
s_202217348,蔡勛山,0952362971,桃園市中壢區復華五街86號6樓,私立薇閣高級中學,三年級,
s_202217349,蕭勝恆,0934814558,臺南市關廟區四維街55號之14,新北市立中和高級中學,三年級,
s_202217350,陳城淼,0938418549,新竹縣竹北市自強南路37號,新北市立金山高級中學,一年級,
s_202217351,簡澍霄,0923113115,桃園市大園區西濱路２段25號,台北市立松山高級中學,三年級,
s_202217352,謝均鴻,0910996492,高雄市岡山區登科街78號之10,新北市立土城高級中學,二年級,
s_202217353,劉佩江,0987211714,高雄市小港區中心路28號,新北市立三重高級中學,二年級,
s_202217354,龔寧玉,0931905373,高雄市美濃區廣福街52號,新北市立五股高級中學,二年級,
s_202217355,汪世瑞,0960322391,新竹縣竹北市嘉仁街44號,新北市立中和高級中學,三年級,已離開
s_202217356,洪沛維,0926534603,花蓮縣吉安鄉海岸路91號,台北市立光明高級中學,二年級,
s_202217357,余功遠,0987729468,臺東縣成功鎮中正路96號,私立薇閣高級中學,三年級,
s_202217358,曹聖貴,0911844942,屏東縣麟洛鄉延和街永春巷79號11樓,新北市立板橋高級中學,二年級,
s_202217359,洪歡肇,0982517022,新北市三重區安慶街23號,台北市立第一女子高級中學,一年級,已離開
s_202217360,杜尹菲,0987274971,臺南市歸仁區信義北路68號,台北市立實踐高級中學,三年級,
s_202217361,黃千浩,0929973732,臺中市西區四維街63號,新北市立新北高級中學,三年級,
s_202217362,張玟黛,0972199758,高雄市楠梓區藍昌路71號,台北市立第一女子高級中學,二年級,
s_202217363,陳棋瑋,0989871318,臺南市下營區人和三街54號12樓,新北市立林口高級中學,一年級,
s_202217364,張淇瑋,0987939701,嘉義縣六腳鄉蒜頭糖廠56號,新北市立金山高級中學,三年級,
s_202217365,唐謙鳴,0982121789,嘉義市西區永利三街2號,新北市立新莊高中,二年級,
s_202217366,陳奇達,0989543695,宜蘭縣五結鄉大眾路98號之18,台北市立松山高級中學,一年級,
s_202217367,何順鋅,0955509423,宜蘭縣蘇澳鎮蘇東北路17號,新北市立深坑高級中學,二年級,
s_202217368,蔡東義,0953461689,臺南市關廟區長裕街42號,台北市立大同高級中學,一年級,
s_202217369,邵睿興,0931120521,南投縣水里鄉三部九路63號6樓,台北市立中山高級中學,三年級,
s_202217370,王漢詠,0939074821,新北市三峽區學府路96號12樓,新北市立三峽高級中學,三年級,
s_202217371,連園嫣,0921977889,屏東縣東港鎮中山路83號5樓,台北市立實踐高級中學,一年級,
s_202217372,卓寧緹,0923265587,臺中市豐原區市前街50號,台北市立實踐高級中學,二年級,
s_202217373,邱洪肇,0968038322,花蓮縣花蓮市國民88號6樓,新北市立淡水高級中學,一年級,
s_202217374,王安彬,0982720070,屏東縣內埔鄉文山路29號11樓,台北市立建國高級中學,一年級,
s_202217375,林嚴暉,0923296995,臺中市西屯區大弘三街15號,台北市立第一女子高級中學,二年級,
s_202217376,王保欽,0919645379,新竹市北區國光街8號,新北市立新莊高級中學,二年級,已離開
s_202217377,藍孝莉,0960890995,臺中市清水區三美路63號,私立薇閣高級中學,一年級,
s_202217378,潘呈盧,0934937790,新北市土城區龍山一街14號,台北市立松山高級中學,三年級,
s_202217379,蔡柏翰,0938312239,屏東縣內埔鄉原勝路23號,新北市立三峽高級中學,三年級,
s_202217380,卓俞歆,0972646741,臺中市龍井區龍社七街9號,新北市立三峽高級中學,二年級,
s_202217381,許碩錦,0921303346,新竹縣新埔鎮中正路75號10樓,台北市立西松高級中學,二年級,
s_202217382,黎帆諄,0971041817,花蓮縣玉里鎮贊平77號之11,新北市立三峽高級中學,三年級,
s_202217383,魏益麗,0972469309,屏東縣屏東市和平路48號之5,台北市立中正高級中學,一年級,
s_202217384,尤晉雙,0933880021,臺東縣池上鄉文吉一街3號之12,台北市立大理高級中學,三年級,
s_202217385,林瞻翰,0953968024,新北市中和區建康路12號12樓,私立薇閣高級中學,三年級,
s_202217386,吳叢郁,0986504408,苗栗縣後龍鎮榔一街27號之15,新北市立三重高級中學,三年級,
s_202217387,鐘昱珈,0958815713,新北市土城區中興路76號,台北市立大直高級中學,一年級,
s_202217388,李子翰,0918129000,臺中市太平區中山路３段71號10樓,台北市立南港高級中學,一年級,
s_202217389,鄭彬恆,0926461828,彰化縣伸港鄉北寧路85號,新北市立三峽高級中學,一年級,
s_202217390,黃姿真,0953519438,嘉義市西區國聖三街29號4樓,新北市立淡水高級中學,三年級,
s_202217391,趙璇純,0928627425,臺東縣鹿野鄉和平路20號8樓,新北市立板橋高級中學,二年級,
s_202217392,柯寶育,0922509727,臺中市南屯區大聖街63號,台北市立實踐高級中學,三年級,
s_202217393,詹立雁,0929984876,宜蘭縣三星鄉楓林三路70號2樓,新北市立淡水高級中學,三年級,
s_202217394,馮尹華,0929182053,苗栗縣苑裡鎮仁愛街82號11樓之5,新北市立五股高級中學,一年級,
s_202217395,侯平理,0938502450,臺南市永康區新行街96號2樓,新北市立五股高級中學,一年級,
s_202217396,黃凝美,0923413451,苗栗縣三義鄉復興路91號2樓之2,新北市立林口高級中學,二年級,
s_202217397,林彰華,0927062275,高雄市大樹區久堂路自強巷96號,新北市立五股高級中學,二年級,
s_202217398,陳夏麗,0916584793,宜蘭縣羅東鎮陽明路38號之13,新北市立三重高級中學,三年級,
s_202217399,蔣威峻,0919647588,苗栗縣苑裡鎮育才街44號之20,新北市立土城高級中學,二年級,
s_202217400,鄧冠鴻,0937899788,屏東縣屏東市中華路84號10樓,新北市立深坑高級中學,二年級,已離開
s_202217401,童淳芝,0919097210,金門縣金寧鄉西堡10號4樓,新北市立三芝高級中學,一年級,
s_202217402,巫嫻義,0972508863,高雄市楠梓區高楠公路78號,新北市立中和高級中學,三年級,
s_202217403,詹宇菲,0927911069,臺中市沙鹿區日新街80號,新北市立板橋高級中學,三年級,
s_202217404,陳冬萍,0958264894,雲林縣二崙鄉紹興路97號之14,新北市立三重高級中學,二年級,
s_202217405,胡嚴鋒,0960123930,高雄市湖內區中正路１段20號,新北市立三峽高級中學,一年級,
s_202217406,潘君添,0929420178,高雄市左營區重偉街99號,新北市立林口高級中學,三年級,
s_202217407,魏婉義,0958847595,臺中市太平區正光街94號,新北市立金山高級中學,二年級,
s_202217408,劉天惠,0916521113,新北市蘆洲區民族路16號,台北市立大安高級中學,二年級,已離開
s_202217409,陸函歆,0910462601,桃園市大溪區民權東路69號,新北市立新莊高級中學,二年級,
s_202217410,董仁照,0937861551,高雄市大寮區北興路90號,新北市立三重高級中學,三年級,
s_202217411,張昊豪,0916025495,臺南市柳營區福安二街73號4樓,新北市立新店高級中學,三年級,已離開
s_202217412,周如影,0910531689,臺北市中山區民族東路50號9樓之4,新北市立林口高級中學,三年級,
s_202217413,李庭若,0970507651,彰化縣鹿港鎮環工一路50號4樓,新北市立淡水高級中學,二年級,
s_202217414,湯昊祺,0938663811,臺中市中區民族路62號7樓之8,新北市立五股高級中學,三年級,
s_202217415,王凝歆,0938193043,桃園市觀音區保成路88號,新北市立中和高級中學,二年級,
s_202217416,林少書,0921316832,嘉義縣番路鄉觸口村過溪仔16號7樓,台北市立華岡高級中學,三年級,
s_202217417,涂慶馨,0920022754,屏東縣麟洛鄉博愛街57號,私立薇閣高級中學,三年級,
s_202217418,范克娜,0930068299,彰化縣芳苑鄉芳草路43號8樓,台北市立華岡高級中學,三年級,
s_202217419,李柯芪,0939678510,雲林縣古坑鄉中和16號之16,台北市立第一女子高級中學,二年級,
s_202217420,白梓洋,0938571218,桃園市中壢區忠義路95號,新北市立泰山高級中學,一年級,
s_202217421,歐元逸,0968242301,嘉義縣水上鄉後寮79號,新北市立新北高級中學,一年級,
s_202217422,沈品星,0938535834,宜蘭縣五結鄉公園一路25號,私立薇閣高級中學,二年級,
s_202217423,程庸淼,0923096412,高雄市前鎮區明鳳二十二街22號,台北市立大安高級中學,一年級,
s_202217424,童琴芊,0931622268,臺南市仁德區保學二街39號,新北市立三芝高級中學,一年級,
s_202217425,戴沛芊,0925941515,屏東縣內埔鄉大茂巷83號8樓,台北市立實踐高級中學,三年級,
s_202217426,柯信利,0921667728,宜蘭縣大同鄉光明巷20號,新北市立三重高級中學,一年級,
s_202217427,卓海義,0960248057,高雄市仁武區永和三街61號6樓,新北市立三重高級中學,一年級,
s_202217428,尤棟隆,0923473092,高雄市鳥松區大華路99號,新北市立深坑高級中學,一年級,已離開
s_202217429,魏志睿,0972945178,臺中市東區興大路59號9樓,新北市立林口高級中學,三年級,
s_202217430,呂昭賢,0938916072,新北市鶯歌區明圓街八棟33號之11,新北市立新北高級中學,三年級,
s_202217431,郭天芪,0934850068,嘉義縣竹崎鄉灣橋58號2樓,私立薇閣高級中學,二年級,
s_202217432,鄭秉謙,0936440130,臺中市西屯區惠中七街41號,台北市立建國高級中學,三年級,
s_202217433,詹依林,0920470114,臺北市中山區農安街92號,新北市立新莊高級中學,一年級,已離開
s_202217434,宋燕琳,0934956393,花蓮縣花蓮市長安街34號,台北市立華岡高級中學,一年級,
s_202217435,張若青,0935319566,臺南市永康區大橋三街52號,台北市立松山高級中學,三年級,
s_202217436,鄧水良,0926071828,臺中市北屯區同平巷25號6樓,新北市立新莊高中,一年級,
s_202217437,顏英藴,0963918684,屏東縣萬丹鄉河堤南路9號之9,台北市立景美高級中學,三年級,
s_202217438,劉樂誠,0936702277,新北市瑞芳區𫙮魚坑路過港巷35號,台北市立中山高級中學,二年級,
s_202217439,陳丞呈,0935926349,臺中市北屯區景中巷71號8樓,台北市立大安高級中學,一年級,已離開
s_202217440,謝拓振,0923068702,臺南市安定區蘇厝78號,新北市立三重高級中學,三年級,
s_202217441,林淳鳳,0916891997,新竹市東區力行三路36號,新北市立深坑高級中學,一年級,
s_202217442,林志慈,0911788682,高雄市橋頭區新興路新一巷100號,新北市立三芝高級中學,三年級,
s_202217443,許娟芬,0934541508,澎湖縣馬公市文山路61號12樓,台北市立南港高級中學,三年級,
s_202217444,宋歌蓉,0952299889,雲林縣北港鎮民有路80號,私立薇閣高級中學,一年級,
s_202217445,藍容景,0929211728,臺中市北區健行路96號,新北市立新北高級中學,二年級,
s_202217446,龔筠華,0929387545,臺中市霧峰區四德路14號,新北市立鶯歌高級中學,三年級,
s_202217447,郭均暉,0932698040,臺中市南區大忠南街2號6樓,新北市立板橋高級中學,三年級,
s_202217448,楊杉道,0923589336,彰化縣彰化市公園路１段70號,私立薇閣高級中學,二年級,
s_202217449,黃光超,0912830078,高雄市楠梓區加昌路86號10樓,台北市立景美高級中學,三年級,
s_202217450,廖於笑,0989559987,高雄市左營區重光路44號,台北市立第一女子高級中學,三年級,
s_202217451,余偲宣,0988268240,南投縣名間鄉名水路３段85號10樓,新北市立三重高級中學,一年級,
s_202217452,歐梅瑄,0921252924,花蓮縣新城鄉嘉里三街68號,新北市立三芝高級中學,二年級,
s_202217453,何流知,0968705104,高雄市仁武區仁勇路15號之11,新北市立新北高級中學,三年級,
s_202217454,曹敬霄,0958950187,臺中市大雅區建興路84號,台北市立建國高級中學,三年級,已離開
s_202217455,傅冬昕,0958091342,臺中市和平區中正路瑞雪巷2號,台北市立實踐高級中學,一年級,
s_202217456,鄭明遠,0988945148,嘉義市東區博東路65號,新北市立板橋高級中學,三年級,
s_202217457,趙佩軒,0954282201,桃園市八德區龍南路83號10樓,台北市立西松高級中學,三年級,
s_202217458,程瀾詩,0970522187,嘉義縣梅山鄉後過山19號,新北市立新北高級中學,二年級,
s_202217459,柯名圖,0934359359,彰化縣秀水鄉馬鳴路17號之13,台北市立實踐高級中學,三年級,
s_202217460,林寶温,0922975561,新竹縣北埔鄉中正路36號10樓,新北市立泰山高級中學,一年級,
s_202217461,嚴勳啟,0933965307,屏東縣萬丹鄉福龍路84號11樓之5,新北市立瑞芳高級中學,一年級,
s_202217462,白宜宣,0930821457,嘉義縣中埔鄉溪仔口98號之8,台北市立華岡高級中學,一年級,
s_202217463,楊嬌芝,0925793498,彰化縣鹿港鎮工業東一路70號之12,新北市立五股高級中學,三年級,
s_202217464,童懿茹,0955818069,屏東縣屏東市廣東南路98號2樓,新北市立深坑高級中學,一年級,
s_202217465,張丞聰,0929215405,新竹縣北埔鄉南興街72號,台北市立光明高級中學,三年級,已離開
s_202217466,蔡光城,0923267215,臺中市北屯區后庄路4號,台北市立大同高級中學,三年級,
s_202217467,黎懋銘,0936797511,高雄市苓雅區建國一路94號,新北市立新北高級中學,二年級,
s_202217468,陳聰軒,0916492897,南投縣竹山鎮加正巷21號,新北市立新店高級中學,一年級,
s_202217469,田保平,0954794877,桃園市大園區大華一街19號之18,台北市立實踐高級中學,三年級,
s_202217470,游莉露,0958441467,彰化縣田尾鄉鳳田路100號3樓,台北市立和平高級中學,三年級,
s_202217471,魏聰連,0935200087,臺中市東區進化路49號,新北市立泰山高級中學,二年級,
s_202217472,戴堇華,0968232139,新北市鶯歌區國中街11號,台北市立大安高級中學,一年級,
s_202217473,龔德衞,0939333810,臺中市東區互助街80號,台北市立實踐高級中學,二年級,
s_202217474,連琛芝,0917682204,彰化縣永靖鄉一村巷64號4樓,新北市立新莊高級中學,一年級,
s_202217475,嚴威業,0932896838,桃園市觀音區新華路２段93號之15,新北市立淡水高級中學,三年級,
s_202217476,戴凱琪,0923584247,屏東縣屏東市瑞光路２段97號,台北市立中正高級中學,一年級,
s_202217477,吳威流,0927848625,臺南市歸仁區歸仁十六路29號3樓之18,台北市立和平高級中學,二年級,
s_202217478,陳培英,0922932607,臺南市關廟區旺萊路83號之19,新北市立樹林高級中學,三年級,
s_202217479,陳卓玟,0938717115,臺南市永康區永康街5號,新北市立中和高級中學,三年級,
s_202217480,陳建捷,0926181375,臺中市大安區東西九路75號3樓,新北市立三峽高級中學,一年級,
s_202217481,黎純艾,0915663640,嘉義市東區崇文街76號,新北市立三峽高級中學,三年級,
s_202217482,陳晉源,0928992104,臺中市烏日區中華路43號,台北市立光明高級中學,二年級,
s_202217483,石依拓,0937389032,彰化縣線西鄉沿海路１段17號,新北市立新店高級中學,一年級,
s_202217484,賴晤豐,0939492319,花蓮縣鳳林鎮永安街28號,新北市立新店高級中學,三年級,
s_202217485,程影慧,0917020480,臺中市太平區大興十六街22號,台北市立大理高級中學,二年級,
s_202217486,魏召嬋,0954115185,新竹市東區經國路１段36號12樓,台北市立大同高級中學,一年級,
s_202217487,金婷雅,0929707614,嘉義市東區後湖55號7樓,新北市立淡水高級中學,一年級,
s_202217488,黎玟詩,0956132447,臺中市西屯區東興路３段99號7樓,台北市立華岡高級中學,二年級,
s_202217489,楊希揚,0958268628,桃園市觀音區新村路２段47號,台北市立松山高級中學,二年級,
s_202217490,陳年遠,0937835156,南投縣草屯鎮保福街42號,新北市立新莊高級中學,二年級,
s_202217491,蔡庸遠,0956873274,屏東縣萬巒鄉柑園路52號2樓,新北市立淡水高級中學,一年級,
s_202217492,童丹禎,0921629675,臺南市永康區中正路43號8樓之8,新北市立板橋高級中學,一年級,
s_202217493,黎叡鋒,0924347840,新北市三重區中正北路65號2樓,新北市立中和高級中學,一年級,
s_202217494,蔡彥振,0910074421,高雄市大寮區民和街50號7樓,新北市立淡水高級中學,一年級,
s_202217495,邵森瀟,0929120160,屏東縣長治鄉玉米二巷87號6樓之2,新北市立泰山高級中學,一年級,
s_202217496,邱盛運,0913575157,臺北市大安區敦化南路１段27號,台北市立建國高級中學,三年級,
s_202217497,蔡容谷,0915307798,嘉義縣中埔鄉富裕路46號11樓之19,新北市立瑞芳高級中學,二年級,
s_202217498,藍晨進,0931409044,南投縣鹿谷鄉六合街70號之13,新北市立淡水高級中學,一年級,
s_202217499,劉叢金,0955258114,高雄市路竹區社龍街63號2樓之4,新北市立中和高級中學,一年級,
s_202217500,王尹鳳,0918409722,澎湖縣馬公市中正路5號11樓,新北市立三芝高級中學,二年級,
s_202217501,陳一棠,0934368592,高雄市岡山區洲港路31號,台北市立景美高級中學,三年級,
s_202217502,謝玟甯,0963405119,屏東縣崁頂鄉檳榔路37號,新北市立五股高級中學,三年級,
s_202217503,陳元君,0961281607,臺南市新市區自由街50號9樓之20,新北市立中和高級中學,三年級,
s_202217504,黃可燕,0954539438,新北市永和區永貞路93號3樓之14,台北市立光明高級中學,三年級,
s_202217505,吳暉藻,0931214399,新北市林口區公園路21號,台北市立第一女子高級中學,一年級,
s_202217506,吳爾瑋,0954780880,南投縣竹山鎮大公街25號,新北市立新莊高中,三年級,
s_202217507,李忠隆,0915647125,桃園市楊梅區老坑15號9樓,新北市立瑞芳高級中學,三年級,
s_202217508,侯信煒,0952864178,宜蘭縣蘇澳鎮祥禮路82號,台北市立景美高級中學,一年級,
s_202217509,古柯豔,0960474773,臺中市龍井區中央路３段78號9樓,台北市立建國高級中學,三年級,已離開
s_202217510,邱宗紈,0963648147,臺北市士林區中山北路５段43號10樓,新北市立五股高級中學,二年級,
s_202217511,韓辰進,0929457264,新北市鶯歌區育才街81號,台北市立華岡高級中學,二年級,
s_202217512,宋嬡濮,0958778245,臺中市北屯區三光巷45號之1,台北市立景美高級中學,三年級,
s_202217513,黃樹錦,0933144996,高雄市鳳山區協和路58號,新北市立三重高級中學,二年級,
s_202217514,林潔若,0925189380,宜蘭縣壯圍鄉新社路39號之5,台北市立南港高級中學,二年級,已離開
s_202217515,陳可承,0915044266,苗栗縣頭份市尖豐路10號之10,新北市立鶯歌高級中學,三年級,
s_202217516,黎嬡緹,0970379664,屏東縣屏東市公正一街87號,台北市立大理高級中學,一年級,
s_202217517,李善碩,0931408188,新北市永和區中正路13號之16,台北市立景美高級中學,二年級,
s_202217518,韓建杭,0968135938,桃園市平鎮區南豐路100號,台北市立第一女子高級中學,二年級,
s_202217519,王泰瞻,0911156590,宜蘭縣冬山鄉中山五路20號之13,新北市立泰山高級中學,二年級,
s_202217520,洪心熙,0929319652,臺北市大同區民樂街90號,台北市立實踐高級中學,三年級,
s_202217521,涂維藍,0923969213,屏東縣內埔鄉新生路98號2樓,新北市立三重高級中學,三年級,
s_202217522,石平悦,0919059839,臺北市士林區忠誠路１段63號,新北市立深坑高級中學,二年級,
s_202217523,林圖宗,0930659280,花蓮縣瑞穗鄉至善路13號,新北市立淡水高級中學,三年級,
s_202217524,楊林祟,0925987883,彰化縣田中鎮民光路１段54號,新北市立三芝高級中學,二年級,
s_202217525,蘇姝易,0955753011,宜蘭縣宜蘭市雪峰二路41號,台北市立實踐高級中學,一年級,
s_202217526,詹一賢,0922042337,嘉義市西區自強街50號之1,台北市立松山高級中學,二年級,已離開
s_202217527,洪嬈歌,0988039718,臺南市永康區尚頂路77號之18,新北市立五股高級中學,三年級,已離開
s_202217528,林世嚴,0960061905,彰化縣員林市民生路57號9樓之3,新北市立鶯歌高級中學,三年級,
s_202217529,謝瑜逞,0935302446,桃園市龜山區山鶯路29號,新北市立中和高級中學,三年級,
s_202217530,陳書熙,0928578381,屏東縣泰武鄉潭北巷6號11樓,新北市立泰山高級中學,三年級,
s_202217531,吳千實,0988391190,新北市中和區中山路２段93號8樓,新北市立泰山高級中學,二年級,
s_202217532,林俠峻,0938687799,彰化縣二林鎮成平巷95號,新北市立樹林高級中學,二年級,
s_202217533,黃妍妤,0954427810,桃園市新屋區新福二路17號2樓,新北市立三重高級中學,三年級,
s_202217534,吳宸沛,0913452575,彰化縣員林市復興路57號之13,新北市立金山高級中學,一年級,
s_202217535,陳文菡,0924399716,臺北市松山區民權東路３段82號,新北市立三芝高級中學,三年級,
s_202217536,楊實森,0988905154,屏東縣鹽埔鄉清雲街32號,新北市立泰山高級中學,三年級,
s_202217537,黃來逞,0934941307,臺北市北投區溫泉路湯元巷17號,台北市立中正高級中學,二年級,
s_202217538,詹媗樂,0913715764,花蓮縣花蓮市福德二街100號之3,新北市立新莊高級中學,二年級,
s_202217539,薛靈青,0938509694,南投縣中寮鄉愛鄉巷48號,新北市立三峽高級中學,二年級,
s_202217540,鄭名帆,0960314545,新北市板橋區府中路72號,新北市立五股高級中學,一年級,
s_202217541,唐志芊,0955810900,新北市永和區永安街98號,新北市立三峽高級中學,二年級,
s_202217542,杜爾瓊,0927313963,宜蘭縣員山鄉尚好路39號,新北市立板橋高級中學,二年級,
s_202217543,邱歆睿,0938796466,苗栗縣西湖鄉半天寮31號,台北市立西松高級中學,二年級,
s_202217544,杜嬡秋,0968246280,新竹縣竹東鎮東富街41號5樓,新北市立板橋高級中學,一年級,已離開
s_202217545,吳才星,0971023122,桃園市平鎮區平安南街22號,新北市立鶯歌高級中學,一年級,
s_202217546,方義興,0928193579,嘉義縣大林鎮大埔美園區八路39號,台北市立大直高級中學,二年級,
s_202217547,宋眉艾,0910790050,高雄市三民區大裕路24號12樓之16,台北市立光明高級中學,一年級,
s_202217548,呂勳芝,0925227004,臺中市西區正福街34號,台北市立大直高級中學,二年級,
s_202217549,陸宥靖,0917686460,桃園市蘆竹區錦秀街71號8樓,新北市立新莊高級中學,三年級,
s_202217550,鄒子思,0988092045,臺中市神岡區和睦路１段39號,台北市立和平高級中學,三年級,
s_202217551,張又彤,0970656361,新北市中和區立德街61號,新北市立新北高級中學,三年級,
s_202217552,吳嘉美,0917352707,宜蘭縣礁溪鄉大義路48號,台北市立華岡高級中學,二年級,
s_202217553,白彌超,0930764208,宜蘭縣三星鄉大湖二路60號之10,台北市立西松高級中學,三年級,
s_202217554,許莎靜,0919383775,宜蘭縣羅東鎮進德街75號,新北市立泰山高級中學,三年級,
s_202217555,康歌珂,0938854318,桃園市平鎮區平安南街75號之17,台北市立大理高級中學,二年級,已離開
s_202217556,孫婧方,0918598565,高雄市鳳山區中和街27號12樓,新北市立泰山高級中學,二年級,
s_202217557,古禹詩,0929956124,嘉義市西區吉安街48號,新北市立土城高級中學,三年級,
s_202217558,姚晤潮,0963086648,嘉義縣竹崎鄉泉州厝7號,台北市立大直高級中學,一年級,
s_202217559,戴樂辛,0914803942,雲林縣大埤鄉聯豐路37號9樓,台北市立第一女子高級中學,三年級,
s_202217560,涂君璇,0955868888,花蓮縣鳳林鎮中安路80號,台北市立中山高級中學,二年級,
s_202217561,范嶽折,0912448451,新北市土城區中央路１段50號,台北市立大直高級中學,三年級,已離開
s_202217562,黃暢盛,0932623308,臺北市中山區中山北路１段48號5樓,台北市立西松高級中學,二年級,已離開
s_202217563,蔣函碧,0930439204,桃園市中壢區文興路20號,台北市立中山高級中學,一年級,
s_202217564,唐正飛,0934258852,金門縣金沙鎮下塘頭37號,台北市立大直高級中學,二年級,
s_202217565,歐博宇,0961187454,臺中市西區中興街66號3樓之14,台北市立和平高級中學,二年級,
s_202217566,姜泓澤,0936785835,高雄市楠梓區藍昌路35號,新北市立中和高級中學,三年級,
s_202217567,唐佩姝,0930197990,嘉義市西區博愛路２段54號,新北市立三芝高級中學,一年級,
s_202217568,馮和昭,0928778225,臺中市豐原區田心路２段二六七南巷9號,台北市立建國高級中學,一年級,已離開
s_202217569,詹品彤,0963322140,桃園市龍潭區健行路97號,新北市立淡水高級中學,三年級,
s_202217570,林也煜,0917053836,新竹縣竹北市嘉政九街10號,新北市立五股高級中學,三年級,
s_202217571,黃理琛,0936766003,臺南市永康區中華路14號之14,新北市立新莊高中,一年級,
s_202217572,程呈寶,0921224601,臺南市關廟區北新街30號3樓,新北市立新莊高中,二年級,
s_202217573,施又燕,0953519995,花蓮縣鳳林鎮中和路12號5樓,台北市立大同高級中學,二年級,
s_202217574,程夫雲,0987861098,嘉義市西區大溪厝7號11樓之18,新北市立新莊高中,二年級,
s_202217575,林倩遠,0929001845,桃園市龜山區關公嶺48號,新北市立深坑高級中學,二年級,
s_202217576,黎月碧,0935342898,臺北市北投區中興路95號8樓之9,新北市立土城高級中學,一年級,
s_202217577,黃夏珂,0922802343,新北市永和區永利路76號5樓,台北市立大安高級中學,一年級,
s_202217578,吳熙燦,0922903626,雲林縣斗六市公誠路45號3樓,新北市立土城高級中學,三年級,
s_202217579,王棋瑗,0913991028,桃園市蘆竹區光明路２段29號7樓,台北市立大直高級中學,一年級,
s_202217580,方品德,0932876231,臺南市東區崇善二街86號,新北市立瑞芳高級中學,二年級,
s_202217581,陳奇知,0915155429,新北市永和區仁愛路28號之2,台北市立光明高級中學,二年級,
s_202217582,紀彤瀾,0928815786,桃園市龜山區民權街90號12樓,新北市立板橋高級中學,二年級,
s_202217583,蔡妮進,0934400943,新竹縣竹東鎮學府東路16號之14,台北市立松山高級中學,三年級,
s_202217584,童拓軒,0924316960,屏東縣滿州鄉港墘路21號6樓之11,台北市立松山高級中學,二年級,
s_202217585,阮爾致,0925506535,臺北市中正區青島西路15號10樓,台北市立大直高級中學,一年級,
s_202217586,廖文龍,0929407029,花蓮縣新城鄉嘉里路45號之8,新北市立泰山高級中學,一年級,
s_202217587,楊嬡肇,0987234333,高雄市鳳山區鳳東七街53號,台北市立實踐高級中學,二年級,
s_202217588,楊康鴻,0934564847,新竹縣竹東鎮水仙路76號6樓之13,新北市立新莊高級中學,二年級,
s_202217589,馮葉鷺,0927557221,臺中市清水區民和路２段8號,新北市立三峽高級中學,一年級,
s_202217590,戴宗蕊,0936265902,新北市泰山區泰林路２段91號2樓之3,新北市立深坑高級中學,一年級,
s_202217591,姜水瞻,0923381119,臺中市大里區仁德街99號,新北市立新莊高中,二年級,
s_202217592,陳婕齊,0922786838,嘉義縣民雄鄉民農路30號,新北市立中和高級中學,二年級,
s_202217593,李妮津,0972628275,臺北市士林區基河路24號12樓,台北市立大理高級中學,一年級,
s_202217594,姜意遙,0926065706,臺中市北屯區后庄二街54號,台北市立大安高級中學,二年級,
s_202217595,蔣語鬆,0958180616,新北市板橋區新月三街87號5樓,新北市立新店高級中學,一年級,
s_202217596,林俞博,0925852581,臺南市北區大武街10號9樓,新北市立三重高級中學,一年級,
s_202217597,連聰雨,0929330070,澎湖縣馬公市文安路43號11樓,新北市立樹林高級中學,三年級,
s_202217598,陳建青,0961628390,高雄市湖內區民權路68號之5,新北市立新北高級中學,二年級,
s_202217599,姚丞美,0923974068,彰化縣鹿港鎮中正路14號,新北市立土城高級中學,一年級,
s_202217600,李星瑗,0922284485,彰化縣芳苑鄉光明路7號,台北市立松山高級中學,三年級,
s_202217601,黃君潔,0930460640,彰化縣福興鄉員鹿路１段32號,台北市立南港高級中學,一年級,
s_202217602,王良逞,0972324479,臺東縣太麻里鄉河川39號,新北市立三芝高級中學,一年級,
s_202217603,蔡堯平,0931971028,南投縣草屯鎮東山路吉富巷12號6樓,台北市立中正高級中學,三年級,
s_202217604,王春欽,0958822612,嘉義市西區雙竹街10號,新北市立中和高級中學,二年級,
s_202217605,徐佩豔,0971765283,桃園市八德區和強路28號,新北市立瑞芳高級中學,三年級,已離開
s_202217606,黎正若,0986009455,高雄市彌陀區樂安路94號11樓,新北市立瑞芳高級中學,一年級,
s_202217607,許於昀,0926368686,花蓮縣豐濱鄉忠孝橋24號,新北市立中和高級中學,一年級,
s_202217608,王慈鈺,0972577184,嘉義市西區福全街17號7樓,新北市立淡水高級中學,一年級,
s_202217609,楊利振,0925226422,高雄市小港區高坪十五路7號之14,新北市立瑞芳高級中學,二年級,
s_202217610,湯柯謹,0988141291,彰化縣和美鎮東坡路33號,新北市立鶯歌高級中學,一年級,
s_202217611,石昊東,0986605516,苗栗縣公館鄉玉谷4號,新北市立板橋高級中學,二年級,
s_202217612,沈冉可,0919682838,臺北市中正區金華街25號之10,新北市立三峽高級中學,三年級,
s_202217613,黃亞穎,0925598913,屏東縣枋山鄉港新路3號11樓之4,台北市立華岡高級中學,二年級,已離開
s_202217614,李國澤,0910122578,苗栗縣苗栗市府東路29號,台北市立實踐高級中學,二年級,
